xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=X_loadings, cpt:nrow=13, cpt:ncol=4, cpt:row=station, cpt:col=mode 
Station	Latitude	Longitude	1	2	3	4
PRATE_1	32.598300000000002	-100.31250000000000	-0.21483656131537665	0.35016543932992772	-2.9218263430000814E-002	-0.26702954428116232
PRATE_2	32.598300000000002	-98.437500000000000	-0.22938601878549672	0.30849986005927760	0.12422653181616233	0.65110430805868824
PRATE_3	32.598300000000002	-99.375000000000000	-0.22455459904444786	0.34836327512933174	6.5775163435202191E-002	0.28314411454785277
PRATE_4	33.543170000000003	-100.31250000000000	-0.21090302480506201	0.33700769436039291	-7.2269099831342484E-002	-0.55413119838670499
PRATE_5	33.543170000000003	-98.437500000000000	-0.24044427249294395	0.33163427586941380	0.11773860851049708	0.14262505279749560
PRATE_6	33.543170000000003	-99.375000000000000	-0.22995629172029461	0.34368555397127198	4.7876088052979861E-002	-0.26258926275148842
TMP_1	32.598300000000002	-100.31250000000000	0.35305921034494225	0.20081105474696326	3.7788158503079101E-003	1.5435138310702845E-002
TMP_2	32.598300000000002	-98.437500000000000	0.31889874140741770	0.25778019253408585	2.2968539731693754E-002	-3.0024414314140071E-002
TMP_3	32.598300000000002	-99.375000000000000	0.33902182531018538	0.23221095507772579	5.6731790628111421E-003	-1.2656962349235468E-002
TMP_4	33.543170000000003	-100.31250000000000	0.35575729133092798	0.19271898172530275	-2.6985330221863960E-002	5.2940666856813076E-002
TMP_5	33.543170000000003	-98.437500000000000	0.32343546596597711	0.25385218561363071	-1.6162221736972491E-002	9.3731727046769495E-003
TMP_6	33.543170000000003	-99.375000000000000	0.34241922408865955	0.22610540826893163	-2.8946593514126748E-002	3.1656454029917902E-002
09.0	32.932977780000002	-99.215388899999994	7.6950769229879118E-002	-7.6006330323517932E-002	0.97755256546970937	-0.15178534837377269
